department,cname,score,cls_name,credit,note
CB,統計資料分析,,統計二甲,3.0, 
CB,會計學(二),"學期成績計算項目及權重標準如下： 

A. 期中考 40% 

B. 期末考 40% 

C. 平時成績 20% 

2. 期中考、期末考均配合學校考試時程。期中考.期末考採統一會考，就本學期全部授課範圍，由全部會計學(1)(2)任課教師共同命題。 

4. 平時成績包含助教實習成績及任課老師授課時口頭及書面小考成績。",統計二甲,3.0,須隨班修習選課代號0511「會計學(二)實習」課
CB,會計學(二)實習,,統計二甲,0.0,須隨班修習選課代號0510「會計學(二)」正課
CB,機率論,期中考期末考共3次(75%)、上課參與(25%),統計二甲,3.0,
CB,機率論實習,,統計二甲,0.0,
CB,商事法,-1,統計二甲,3.0,
CB,資料庫管理,-1,統計二甲,3.0, 
CB,線性代數(二),-1,統計二甲,3.0, 
CB,班級活動,本科目無,統計二乙,0.0, 
CB,財務管理實習,,統計二乙,0.0, 
CB,財務管理,"1. 課堂表現：20%
2. 團體報告：20%
3. 期中考試：30%
4. 期末考試：30%",統計二乙,3.0, 
CB,統計資料分析,,統計二乙,3.0, 
CB,統計計算,"平時成績：40%(含助教實習成績15%、隨堂作業10%、小考10%、平時表現5%)
期中考：25%
期末報告：35%",統計二乙,3.0,
CB,統計計算實習,,統計二乙,0.0,
CB,會計學(二),平時成績40%，期中考30%，期末考30%,統計二乙,3.0,須隨班修習選課代號0521「會計學(二)實習」課
CB,會計學(二)實習,,統計二乙,0.0,須隨班修習選課代號0520「會計學(二)」正課
CB,商事法,-1,統計二乙,3.0,
CB,資料庫管理,-1,統計二乙,3.0, 
CB,線性代數(二),-1,統計二乙,3.0, 
CB,班級活動,,統計三甲,0.0, 
CB,多變量分析,,統計三甲,3.0, 
CB,統計預測方法,"1	期中考	筆試	30%
2	期末報告1 課堂(簡報內容10%；報告表現5%)	15%
3	期末報告2 書面20%
4	小考	筆試(或上機、作業)	10%
5	平時成績正課	10%
6	平時成績實習課	15%",統計三甲,3.0, 
CB,統計預測方法實習,,統計三甲,0.0, 
CB,應用數理統計學(二),"(1) Class participation, assignments and quizes: 30%
(2) Midterm exam : 30  % 
(3) Final exam: 40 %",統計三甲,3.0, 
CB,應用數理統計學(二)實習,,統計三甲,0.0, 
CB,保險數學,-1,統計三甲,3.0,
CB,總體經濟學,-1,統計三甲,3.0,
CB,班級活動,出席,統計三乙,0.0, 
CB,多變量分析,,統計三乙,3.0, 
CB,統計預測方法,"1	期中考	筆試	30%
2	期末報告1 課堂(簡報內容10%；報告表現5%)	15%
3	期末報告2 書面20%
4	小考	筆試(或上機、作業)	10%
5	平時成績正課	10%
6	平時成績實習課	15%",統計三乙,3.0, 
CB,統計預測方法實習,,統計三乙,0.0, 
CB,應用數理統計學(二),期中考和期末考各一次(70%)、出席、上課討論、實習課小考,統計三乙,3.0, 
CB,應用數理統計學(二)實習,,統計三乙,0.0, 
CB,保險數學,-1,統計三乙,3.0,
CB,總體經濟學,-1,統計三乙,3.0,
CB,班級活動,互動學習與溝通,統計四甲,0.0,
CB,企業實習,-1,統計四甲,9.0,
CB,機器學習,-1,統計四甲,3.0,
CB,班級活動,,統計四乙,0.0,
CB,企業實習,-1,統計四乙,9.0,
CB,機器學習,-1,統計四乙,3.0,
CB,班級活動,,經濟一甲,0.0, 
CB,體育(二),期中20%平常40%期末40%,經濟一甲,0.0, 
CB,會計學(二),"學期成績計算項目及權重標準如下： 

A. 期中考 30% 

B. 期末考 30% 

C. 平時成績 40% 

2. 期中考、期末考均配合學校考試時程。期中考.期末考採統一會考，就本學期全部授課範圍，由全部會計學(1)(2)任課教師共同命題。 

4. 平時成績包含助教實習成績及任課老師授課時口頭及書面小考成績。",經濟一甲,3.0,須隨班修習「會計學(二)實習」
CB,會計學(二)實習,,經濟一甲,0.0,須隨班修習「會計學(二)」正課
CB,微積分(二)實習,,經濟一甲,0.0, 
CB,微積分(二),"平時考核(40%) , 期中考核(30%) , 期末考核(30%)",經濟一甲,3.0, 
CB,全民國防教育軍事訓練(二),-1,經濟一甲,0.0, 
CB,班級活動,小組討論 100%,經濟一乙,0.0, 
CB,體育(二),"一、體適能測驗20%
二、自我健康管理40%
三、游泳技能測驗40%",經濟一乙,0.0, 
CB,會計學(二),"學期成績計算項目及權重標準如下： 

A. 期中考 30% 

B. 期末考 30% 

C. 平時成績 40% 

2. 期中考、期末考均配合學校考試時程。期中考.期末考採統一會考，就本學期全部授課範圍，由全部會計學(1)(2)任課教師共同命題。 

4. 平時成績包含助教實習成績及任課老師授課時口頭及書面小考成績。",經濟一乙,3.0,須隨班修習「會計學(二)實習」
CB,會計學(二)實習,,經濟一乙,0.0,須隨班修習「會計學(二)」正課
CB,微積分(二)實習,,經濟一乙,0.0, 
CB,微積分(二),"期中考試 30%
期末考試 30%
會考一成績 10%
會考二成績 10%
平時成績 20%",經濟一乙,3.0, 
CB,全民國防教育軍事訓練(二),-1,經濟一乙,0.0, 
CB,班級活動,,經濟二甲,0.0, 
CB,個體經濟學(二),"期中考30%
平時成績30%
期末考40%",經濟二甲,3.0,需隨班修習「個體經濟學(二)實習」
CB,個體經濟學(二)實習,,經濟二甲,0.0,需隨班修習「個體經濟學(二)」正課
CB,統計學(二),"Midterm exam　35％
Final exam　35％
Quizes 15％
Class participation15％",經濟二甲,3.0, 
CB,統計學(二)實習,"1.點名
2.作業
3.小考",經濟二甲,0.0, 
CB,總體經濟學(二),"實習課參與 (Review Session Participation)  30%
期中考試  (Midterm) 30%
期末考試  (Final Exam) 40%",經濟二甲,3.0,需隨班修習「總體經濟學(二)實習」
CB,總體經濟學(二)實習,,經濟二甲,0.0,需隨班修習「總體經濟學(二)」正課
CB,行為經濟學,-1,經濟二甲,3.0,
CB,投資學,-1,經濟二甲,3.0,
CB,商事法,-1,經濟二甲,3.0,
CB,資料探勘,-1,經濟二甲,3.0,
CB,班級活動,,經濟二乙,0.0, 
CB,個體經濟學(二),"實習成績20%
課堂成績30%
期中專有名詞動畫呈現25%
期末案例口頭發表25%",經濟二乙,3.0,需隨班修習「個體經濟學(二)實習」
CB,個體經濟學(二)實習,,經濟二乙,0.0,需隨班修習「個體經濟學(二)」正課
CB,統計學(二),期中考35%    期末考35%   平時表現30%,經濟二乙,3.0, 
CB,統計學(二)實習,,經濟二乙,0.0, 
CB,總體經濟學(二),"1.個人學期成績的計算公式如下:
  學期成績=0.4*期中考+0.4*期末考+0.2*實習課及出席率
2.考試:
  期中考及期末考均採選擇及問答命題考試。內容包含所有講授內容與教科書中教材。
3.小考:
  目的在培養學生平時複習的學習習慣。小考時間均已排定在課程進度表中。
4.習作:
  學生必須依照時限繳交勾選習作，否則沒有正當理由的遲交將扣5分
5.出席率:
  學生到堂上課是基本要務，若無故缺席或上課睡覺，均視為缺席。",經濟二乙,3.0,需隨班修習「總體經濟學(二)實習」
CB,總體經濟學(二)實習,,經濟二乙,0.0,需隨班修習「總體經濟學(二)」正課
CB,行為經濟學,-1,經濟二乙,3.0,
CB,投資學,-1,經濟二乙,3.0,
CB,商事法,-1,經濟二乙,3.0,
CB,資料探勘,-1,經濟二乙,3.0,
CB,班級活動,,經濟三甲,0.0, 
CB,行銷管理,"106-2 MARKETING MANAGEMENT
Assessment Methods & Team Project & Individual Project 經三乙
Assessment Methods
(1) Midterm Presentation-Marketing Environment Analysis (External and Internal) + SWOT
   - Written Paper 20% (13/04) (not more than 10 pages, excluding table of contents, references and appendices)
   - Presentation 10% (13/04)
(2) Final Presentation- Marketing Environment Analysis (External and Internal) + SWOT+ Segmentation, Targeting, Differentiation and Positioning + Marketing Mix (4P's)    
- Written Paper 25% (08/06/ Marketing Department) (not more than 20 pages, excluding table of contents, references and appendices)
   - Presentation 15% (08/06), Cross-marking 10% (08/06)
(3) Attendance 10% 
(4) Group Case Discussion 10% 
(5) Individual project (extra added points) (08/06) (not more than 5 pages, excluding table of contents, references and appendices)  



















Team Project: 
(1)The class is divided into groups. Each group decides the company and the product for the project as its own interest. Company and product can be real or imaginary. 
(2)The format for the written paper includes cover page, table of contents, and page number. The maximum length of the final paper (excluding the cover, table of content, and the appendix) is 20 pages (12-point font and 1.5 line spacing). Please give details of work distribution.
(3) 3.1 Please wear appropriate clothes while present. 
3.2 Time for oral presentation is limited to 10 minutes or 12 minutes       (with self-made commercial) 
3.3 Please give details of work distribution (free rider is not allowed)




Individual project (with 1"" margins, 12 pt fonts, and 1.5 line spacing)
Apart from the product / service that your group has chosen, try to choose a product / service by you and write a marketing plan (`SWOT+STDP + marketing mix). Not more than 5 pages (excluding table of contents, references and appendices).",經濟三甲,3.0, 
CB,計量經濟學,"期中考：30%
期末考：40%
實習課：30%",經濟三甲,3.0,需隨班修習「計量經濟學實習」
CB,計量經濟學實習,,經濟三甲,0.0,需隨班修習「計量經濟學」正課
CB,國際貿易理論與政策,考試佔成績40%，期末報告成績60%。報告的撰寫方式、議題、分組方式將在第一堂課時說明。指定閱讀如同課程內容，妳或你必須在課堂外自我閱讀；如有不懂之處可與我在課堂上討論。指定閱讀的內容可能會出現在考試中。錯過考試將不允許補考（若請假，其理由須經我認定）。每結束一章的講解及考試一次。,經濟三甲,3.0,
CB,專業外語,"課堂參與 25% （出缺席、課堂練習）
作業 20% （履歷寫作 10%，email寫作10%）
期中考 25% （模擬求職面試）
期末考 30% （期末簡報 + Q&A）
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。",經濟三甲,2.0, 
CB,金融操作實務,-1,經濟三甲,3.0,限經濟系三、四年級學生。本科目預選後，不開放網路加選，只在「現場選課」期間辦理現場加選。
CB,家計經濟學,-1,經濟三甲,3.0, 
CB,貨幣銀行學(二),-1,經濟三甲,3.0,
CB,賽局與經濟,-1,經濟三甲,3.0,
CB,證券投資學,-1,經濟三甲,3.0,
CB,班級活動,,經濟三乙,0.0, 
CB,行銷管理,"平時成績(含小考及課內與老師的互動表現) 40%
期中考 30%
小組學期報告30%",經濟三乙,3.0, 
CB,財務管理實習,,經濟三乙,0.0,需隨班修習「財務管理」正課
CB,財務管理,"期中考     35%
期末考     35%
小考       10%
出席與作業 20%",經濟三乙,3.0,需隨班修習「財務管理實習」
CB,國際金融,40%-平時成績 (含兩次小考); 30%-期中考 ; 30%-期末考,經濟三乙,3.0,
CB,專業外語,,經濟三乙,2.0, 
CB,金融操作實務,-1,經濟三乙,3.0,限經濟系三、四年級學生。本科目預選後，不開放網路加選，只在「現場選課」期間辦理現場加選。
CB,家計經濟學,-1,經濟三乙,3.0, 
CB,貨幣銀行學(二),-1,經濟三乙,3.0,
CB,賽局與經濟,-1,經濟三乙,3.0,
CB,證券投資學,-1,經濟三乙,3.0,
CB,班級活動,-1,經濟四甲,0.0,
CB,企業實習,-1,經濟四甲,9.0,不開放網路加退選，只限現場選課
CB,期貨與選擇權,-1,經濟四甲,3.0,
CB,實證方法與應用,-1,經濟四甲,3.0,
CB,財務報表分析,-1,經濟四甲,3.0,
CB,班級活動,-1,經濟四乙,0.0,
CB,企業實習,-1,經濟四乙,9.0,不開放網路加退選，只限現場選課
CB,期貨與選擇權,-1,經濟四乙,3.0,
CB,實證方法與應用,-1,經濟四乙,3.0,
CB,財務報表分析,-1,經濟四乙,3.0,
CB,班級活動,無,合經一,0.0, 
CB,體育(二),"1.第一至第八週：體適能檢測二週(坐姿體前彎、仰臥起坐、立定跳遠、800/1,600m跑走)。陸上運動課程─依教師專長項目協同教學，每專項單元授課二至三週，循序轉換。
2.第九週起：游泳課程─同時段依學生游泳能力進行分級分組協同教學。　 
3.體適能檢測不合格者需參加體適能補救教學，無故未參加者體育成績不及格。
4.無故缺課(含服裝不整)三次者體育術科扣考。",合經一,0.0, 
CB,合作經濟學,"平時成績 30% 
期中考試 30% 
期末考試 40%",合經一,3.0, 
CB,會計學(二),"1.學期成績計算項目及權重標準如下： 
A. 期中考 30% 
B. 期末考 30% 
C. 平時成績 40% 
2. 期中考、期末考均配合學校考試時程採統一會考，就本學期授課範圍，由全部會計學(2)任課教師依共同命題之題庫出題。 
3. 平時成績包含助教實習課成績及任課老師授課時點名及小考成績。",合經一,3.0,須隨班修習選課代號0456「會計學(二)實習」課
CB,會計學(二)實習,,合經一,0.0,須隨班修習選課代號0455「會計學(二)」正課
CB,微積分(二)實習,,合經一,0.0, 
CB,微積分(二),"學習方式 : 課堂授課
評量方式 : 期中考 30% ; 期末考 30% ; 平時成績 40%",合經一,2.0, 
CB,資訊網路,"期中考試:30%
期末考試:40%
作業報告: 30%",合經一,2.0, 
CB,APPS程式設計,,合經一,1.0, 
CB,心理學,"平常分數20%
期中報告40%
期末報告40%",合經一,3.0,
CB,全民國防教育軍事訓練(二),-1,合經一,0.0, 
CB,班級活動,,合經二,0.0, 
CB,合作經濟思想史,"平常分數 30％
期中報告 30％
期末報告 40％",合經二,3.0, 
CB,專案管理,"• 學期成績計算項目及權重如下： 
期中考25%
期末考25 % 
平時成績50 %",合經二,3.0, 
CB,統計學(二),"Midterm exam　35％
Final exam　35％
平時成績 30%",合經二,3.0, 
CB,統計學(二)實習,,合經二,0.0, 
CB,合作與非營利事業法規,"一、平時成績30%：平時測驗、讀書報告
二、期中考成績30%
三、期末考成績40%",合經二,3.0,
CB,社會資本,,合經二,3.0,
CB,總體經濟學,"平時30,期中30,期末40",合經二,3.0,
CB,班級活動,,合經三,0.0, 
CB,非營利與合作事業綜合研究(一),"課堂參與、作業與討論40％
研究構想報告（期中報告）20％
研究計畫書報告（期末報告）40％",合經三,3.0, 
CB,財政學,"(一)期中考占25%，期末考占25%，平時成績占50%。
(二)平時成績計算方式
    1.各次平時測驗占10%，計20%。
    2.分組報告與分組作業占15%。
    3.隨堂測驗、班級作業及班級整體表現占15%。
(三)獎勵措施
    1.各學期期末考前，不論個人或小組，於報章雜誌發表財政相關文獻，平時成績加12分。
    2.全系表現最佳前三組，平時成績酌加5-15分。",合經三,3.0, 
CB,專業外語,"課堂參與 15% （出缺席、課堂練習）
作業 30% （履歷寫作 10%，email寫作10%, 面試問題回答 10%）
期中考 25% （模擬求職面試）
期末考 30% （期末簡報 + Q&A）",合經三,2.0, 
CB,貨幣銀行學,"期中考30% 
期末考40% 
平時考與報告30%",合經三,3.0, 
CB,人力資源管理,"期中考：30％
期末考：40％
平時表現：30％",合經三,3.0,
CB,服務業管理,"1. 個人出席與參與：25%
2. 期中考:15%
3. 期中報告：30%
4. 期末報告：30%",合經三,3.0,
CB,社會企業實務(二),,合經三,3.0,
CB,國際企業文化,"1. Attendance and participation 10%
2. Term paper 80%
2.1 Topic 10%
2.2 Literature Review 30%
2.3 Abstract 10%
2.4 Paper/presentation 30%
3. Self-evaluation 10%
4. Extra merits 10%
1. 出席與參與 10%2. 學期報告 80%
2.1 題目 10%
2.2 文獻回顧 30%
2.3 重點摘要 10%
2.4 論文/發表 30%
3. 自我評鑑 10%
4. 額外表現 10%",合經三,3.0,
CB,綠色營造與社區永續,本課程主要在從全球性環境危機的背景中訓練學員了解我們的社區在其中所扮演的角色以及因此進行社區管理的作法，因此課程著重在個案討論及管理實務的個案操作與報告，參予者必須在一個小組中積極參予，進行個案資料蒐集與個案報告之撰寫與報告，個人參與程度佔30%，小組報告呈現佔40%(含口頭和書面)，個人貢獻占30%(含口頭和書面),合經三,3.0,
CB,班級活動,,合經四,0.0,
CB,公司財務,,合經四,3.0,
CB,社會事業經營管理專業實習,與企業實習導師共同擬定分數,合經四,9.0,本科目不開放網路加選，只限現場選課
CB,班級活動,小組輔導,行銷一甲,0.0, 
CB,體育(二),"期中考占百分之30分
期末考占百分之30分
平時成績百分之40分",行銷一甲,0.0, 
CB,行銷意象工程,"1. 課堂學習：20%（學習討論、出席)
2. 期中考：15%
3. 期中作品發表(兩次以上)：30%
4. 期末作品發表：35% (含簡報與書面報告，互評成績佔20%)

作品成績衡量標準：方法、完整度、創意、表達和整合能力",行銷一甲,3.0, 
CB,會計學(二),"1.學期成績計算項目及權重標準如下： 
A. 期中考 30% 
B. 期末考 30% 
C. 平時成績 40% 
2. 期中考、期末考均配合學校考試時程採統一會考，就本學期全部授課範圍，由全部會計學(1)(2)任課教師共同命題之題庫出題。 
3. 平時成績包含助教實習成績及任課老師授課時作業練習和口頭及書面小考成績。",行銷一甲,3.0,須隨班修習選課代號0759「會計學(二)實習」課
CB,會計學(二)實習,,行銷一甲,0.0,須隨班修習選課代號0758「會計學(二)」正課
CB,APPS程式設計,,行銷一甲,1.0, 
CB,行銷印象與形式展現,-1,行銷一甲,3.0,限修畢行銷管理課程之行銷系學生修習
CB,影像創作與視覺行銷,-1,行銷一甲,3.0, 
CB,資訊網路,-1,行銷一甲,2.0,
CB,全民國防教育軍事訓練(二),-1,行銷一甲,0.0, 
CB,班級活動,Attendance 100%,行銷一乙,0.0, 
CB,體育(二),"1.第一至第八週：體適能檢測二週(坐姿體前彎、仰臥起坐、立定跳遠、800/1,600m跑走)。陸上運動課程─依教師專長項目協同教學，每專項單元授課二至三週，循序轉換。
2.第九週起：游泳課程─同時段依學生游泳能力進行分級分組協同教學。　 
3.體適能檢測不合格者需參加體適能補救教學，無故未參加者體育成績不及格。
4.無故缺課(含服裝不整)三次者體育術科扣考。",行銷一乙,0.0, 
CB,行銷意象工程,"1. 課堂學習：20%（學習討論、出席)
2. 期中考：15%
3. 期中作品發表(兩次以上)：30%
4. 期末作品發表：35% (含簡報與書面報告，互評成績佔20%)

作品成績衡量標準：方法、完整度、創意、表達和整合能力",行銷一乙,3.0, 
CB,會計學(二),"成績評量方式:
小考及作業 40% 
期中考 30% 
期末考 30%",行銷一乙,3.0,須隨班修習選課代號0765「會計學(二)實習」課
CB,會計學(二)實習,,行銷一乙,0.0,須隨班修習選課代號0764「會計學(二)」正課
CB,APPS程式設計,,行銷一乙,1.0, 
CB,行銷印象與形式展現,-1,行銷一乙,3.0,限修畢行銷管理課程之行銷系學生修習
CB,影像創作與視覺行銷,-1,行銷一乙,3.0, 
CB,資訊網路,-1,行銷一乙,2.0,
CB,全民國防教育軍事訓練(二),-1,行銷一乙,0.0, 
CB,班級活動,小組輔導,行銷二甲,0.0, 
CB,品牌與時尚學,,行銷二甲,3.0, 
CB,產品設計與定價策略,"1. Class attendance (including cross-evaluation) 20%:

2. Assignment 15%

3. Class presentation ( mid-term & designer presentation) 30%

4. Mid-term exam 15%

5. Final project presentation and term paper 20%:
 





Note: 
1. Your attendance and participation in/outside the class are extremely important for you to pass the course. 
2. Be aware: Absence more than 3 classes (3 weeks) will be considered failing the course.
3. Class presentation and final project and term-paper are based on a team effort.",行銷二甲,3.0, 
CB,統計學(二),"Final Grade Distribution
Midterm　35％
Final　35％
Quizzes and assignments (15%)
Class attendance (15%)",行銷二甲,3.0, 
CB,統計學(二)實習,,行銷二甲,0.0, 
CB,敘事視覺化,-1,行銷二甲,2.0,限行銷系學生選修
CB,茶道與生活空間之美,-1,行銷二甲,3.0,欲修此課程請至系辦登記(名額限制)
CB,視覺傳達與品牌識別,-1,行銷二甲,3.0,
CB,虛實通路與超媒體設計,-1,行銷二甲,3.0, 
CB,化妝品設計與風格,-1,行銷二甲,2.0,
CB,班級活動,,行銷二乙,0.0, 
CB,品牌與時尚學,,行銷二乙,3.0, 
CB,產品設計與定價策略,"1. Class attendance (including cross-evaluation) 20%:

2. Assignment 15%

3. Class presentation (mid-term & team presentation)  (30%)

4. Mid-term exam 15%

5. Final project presentation and term paper 20%:
 





Note: 
1. Your attendance and participation in/outside the class are extremely important for you to pass the course. 
2. Be aware: Absence more than 3 classes (3 weeks) will be considered failing the course.
3. Class presentation and final project and term-paper are based on a team effort.",行銷二乙,3.0, 
CB,統計學(二),"Midterm exam　35％
Final exam　35％
Quizes 15％
Class participation15％",行銷二乙,3.0, 
CB,統計學(二)實習,,行銷二乙,0.0, 
CB,敘事視覺化,-1,行銷二乙,2.0,限行銷系學生選修
CB,茶道與生活空間之美,-1,行銷二乙,3.0,欲修此課程請至系辦登記(名額限制)
CB,視覺傳達與品牌識別,-1,行銷二乙,3.0,
CB,虛實通路與超媒體設計,-1,行銷二乙,3.0, 
CB,化妝品設計與風格,-1,行銷二乙,2.0,
CB,班級活動,小組輔導,行銷三甲,0.0, 
CB,行銷研究與田野調查,"平時成績 ：20％
課堂參與（出席、隋堂表現與討論）10％
平時作業 10%

專業學習：80％
1.期中考 Mid-term Exam 30 ％
2.期末presentation與final report 各25 ％
   (全組分數與組內互評比例各半)",行銷三甲,3.0, 
CB,服務業行銷,"採課堂講授與討論方式交叉進行。每一章均先藉由投影片講解內容，教學過程中穿插問題或個案討論。
每周上課時段皆會就當日課程進度馬上做小組討論練習，並且當場上台發表。
除了將當日所學馬上結合小組個案、實務運用，書面整合規劃後，隨即做個案分享的口語練習!
期中考試  期末報告 為30%
平時成績及出席 40%",行銷三甲,3.0, 
CB,品牌設計與行銷企劃,"平時成績：30％
1.小組運作互評：15％
2.課堂參與（含出席、講座、約談、作業、討論）：15％
專業學習：70％
1.書面企劃報告：30％
2.Facebook粉絲專頁經營：10％
3.成果展：20％
4.口頭：10％",行銷三甲,3.0,凱達西老師英文上課
CB,品牌設計與行銷企劃實習,,行銷三甲,0.0,須隨班修習實習課
CB,消費者行為,"midterm and final examines, term project, participation record",行銷三甲,3.0, 
CB,日本企業美文化與行銷,-1,行銷三甲,3.0,須具有日文基礎同學修課效果較佳
CB,服務流程與葡萄酒禮儀,-1,行銷三甲,2.0,
CB,品牌識別設計,-1,行銷三甲,3.0, 
CB,通路全球化管理,-1,行銷三甲,3.0,
CB,網頁設計與內容行銷,-1,行銷三甲,3.0,
CB,班級活動,,行銷三乙,0.0, 
CB,行銷研究與田野調查,"平時成績 ：20％
課堂參與（出席、隋堂表現與討論）10％
平時作業 10%

專業學習：80％
1.期中考 Mid-term Exam 30 ％
2.期末presentation與final report 各25 ％
   (全組分數與組內互評比例各半)",行銷三乙,3.0, 
CB,服務業行銷,"採課堂講授與討論方式交叉進行。每一章均先藉由投影片講解內容，教學過程中穿插問題或個案討論。
每周上課時段皆會就當日課程進度馬上做小組討論練習，並且當場上台發表。
除了將當日所學馬上結合小組個案、實務運用，書面整合規劃後，隨即做個案分享的口語練習!",行銷三乙,3.0, 
CB,品牌設計與行銷企劃,"平時成績：30％
1.小組運作互評：15％
2.課堂參與（含出席、講座、約談、作業、討論）：15％
專業學習：70％
1.書面企劃報告：30％
2.Facebook粉絲專頁經營：10％
3.成果展：20％
4.口頭：10％",行銷三乙,3.0,凱達西老師英文上課
CB,品牌設計與行銷企劃實習,,行銷三乙,0.0,須隨班修習實習課
CB,消費者行為,"midterm and final examines, term project, participation record",行銷三乙,3.0, 
CB,日本企業美文化與行銷,-1,行銷三乙,3.0,須具有日文基礎同學修課效果較佳
CB,服務流程與葡萄酒禮儀,-1,行銷三乙,2.0,
CB,品牌識別設計,-1,行銷三乙,3.0, 
CB,通路全球化管理,-1,行銷三乙,3.0,
CB,網頁設計與內容行銷,-1,行銷三乙,3.0,
CB,班級活動,小組討論,行銷四甲,0.0,
CB,品牌行銷企業實習,-1,行銷四甲,9.0,需先修「校外實習導論」
CB,策略行銷管理,-1,行銷四甲,3.0,
CB,世界市場與中國社會,-1,行銷四甲,3.0,限行銷系大四受推薦同學修課
CB,班級活動,,行銷四乙,0.0,
CB,品牌行銷企業實習,-1,行銷四乙,9.0,需先修「校外實習導論」
CB,策略行銷管理,-1,行銷四乙,3.0,
CB,世界市場與中國社會,-1,行銷四乙,3.0,限行銷系大四受推薦同學修課
CB,班級活動,,國企三甲學位學程,0.0, 
CB,國際企業專題,"Course Participation & Discussion 30%
Case Review 30%
Term Project Proposal 10%
Term Project 30%",國企三甲學位學程,3.0,限BIBA同學修習
CB,國際行銷管理,-1,國企三甲學位學程,3.0,
CB,電子商務,-1,國企三甲學位學程,3.0,
CB,大中華公司治理,-1,國企三甲學位學程,3.0,
CB,產品設計與定價策略,-1,國企三甲學位學程,3.0,
CB,資訊管理,-1,國企三甲學位學程,3.0,
CB,班級活動,"課程出席與晤談 100%
Attendance   100%",國企三乙學位學程,0.0, 
CB,國際企業專題,"Course Participation & Discussion 20%
Homework Assignment 20%
Case Preview Report 20% 
Term Project Proposal 10%
Term Project 30%",國企三乙學位學程,3.0,限BIBA同學修習
CB,國際行銷管理,-1,國企三乙學位學程,3.0,
CB,電子商務,-1,國企三乙學位學程,3.0,
CB,大中華公司治理,-1,國企三乙學位學程,3.0,
CB,產品設計與定價策略,-1,國企三乙學位學程,3.0,
CB,資訊管理,-1,國企三乙學位學程,3.0,
CB,商業溝通,-1,國企四甲學位學程,3.0,限國貿系同學修課
CB,班級活動,"There is no standard rule to measure you. However, All of you are required to read, at least, three books by the end of this term. In addition, you have to hand in me your sentiment by the end of the term.",國企四甲學位學程,0.0, 
CB,留學與國際文化專題研討,"There is no standard rule to measure you. However, All of you are required to read, at least, three books by the end of this term. In addition, you have to hand in me your sentiment by the end of the term",國企四甲學位學程,0.0,限BIBA學生修習。
CB,商業溝通,-1,國企四乙學位學程,3.0,限國貿系同學修課
CB,班級活動,"There is no standard rule to measure you. However, All of you are required to read, at least, three books by the end of this term. In addition, you have to hand in me your sentiment by the end of the term.",國企四乙學位學程,0.0, 
CB,留學與國際文化專題研討,"There is no standard rule to measure you. However, All of you are required to read, at least, three books by the end of this term. In addition, you have to hand in me your sentiment by the end of the term",國企四乙學位學程,0.0,限BIBA學生修習。
CB,專業實習,,國企四乙學位學程,9.0,限有修習過校外實習導論且有實習公司同學修習。
CS,教學學習實務(二),,理學院綜合班,0.0,
CS,班級活動,,應數一甲,0.0, 
CS,體育(二),"期中成績：體適能 20%
平時成績40%：
(1) 出席與課堂表現 (隨堂任務、挑戰、下水率) (30%)
(2) 自我健康管理1300點以上 (10%)
(3) 遲到 -0.5 ~ -2%；事病假 -3~-10%；曠課 -13%；不告而別-40%
期末成績：游泳能力 40%",應數一甲,0.0, 
CS,計算機程式,期中考(30%)，期末考+小專題(30%)，平時+作業成績(40%),應數一甲,3.0,
CS,普通物理(一),平時30%、 期中考30%、 普物會考10%、期未考30%,應數一甲,3.0, 
CS,電腦實習,,應數一甲,0.0,
CS,微積分(二)實習,,應數一甲,0.0, 
CS,微積分(二),"期中考:  25%
期末考:  25%
平時:    50%",應數一甲,4.0, 
CS,線性代數(二),"(1) 平時成績 30 %
(2) Exam 2 (Midterm): 35  % 
(3) Exam 3 (Final): 35  %",應數一甲,3.0, 
CS,線性代數(二)實習,,應數一甲,0.0, 
CS,分析導論,-1,應數一甲,2.0, 
CS,經濟學(二),-1,應數一甲,3.0,
CS,全民國防教育軍事訓練(二),-1,應數一甲,0.0, 
CS,班級活動,出席率,應數一乙,0.0, 
CS,體育(二),"一、體適能測驗20%
二、自我健康管理40%
三、游泳技能測驗40%",應數一乙,0.0, 
CS,計算機概論,"期中考 25% ; 期末考 25% ; 平時成績 50%
平時成績(50%)包括：
兩次平時小考(10%)
期末小專題(5%)
上課出席率(5%)
習題作業、10個以上程式作業及實習課出席率(30%，其中App作業10%)",應數一乙,3.0,
CS,計算機概論實習,,應數一乙,0.0,
CS,普通物理(一),"期末全校會考10%, 平常表現與考試30%, 期中考試30%, 期末考試30%",應數一乙,3.0, 
CS,微積分(二)實習,,應數一乙,0.0, 
CS,微積分(二),"1.期中考試 30%
2.期末考試 30%
3.平時成績 40%",應數一乙,4.0, 
CS,線性代數(二),考試,應數一乙,3.0, 
CS,線性代數(二)實習,,應數一乙,0.0, 
CS,分析導論,-1,應數一乙,2.0, 
CS,經濟學(二),-1,應數一乙,3.0,
CS,全民國防教育軍事訓練(二),-1,應數一乙,0.0, 
